0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
The Greatest Show on Earth,1952,Approved,01 May 1952,152 min,"Drama, Family, Romance",Cecil B. DeMille,"Fredric M. Frank, Barré Lyndon, Theodore St. John","James Stewart, Charlton Heston, Betty Hutton","The dramatic lives of trapeze artists, a clown, and an elephant trainer are told against a background of circus spectacle.","English, Russian",United States,Won 2 Oscars. 13 wins & 5 nominations total,https://m.media-amazon.com/images/M/MV5BNzA2MmI4ZDItNTE3NS00NmE5LTgyZWMtZTIyZjI4ZGQwY2YyXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",76,6.5,"16,551",tt0044672,movie,N/A,"$36,000,000",N/A,N/A,True
Exodus: Gods and Kings,2014,PG-13,12 Dec 2014,150 min,"Action, Adventure, Drama",Ridley Scott,"Adam Cooper, Bill Collage, Jeffrey Caine","Christian Bale, Joel Edgerton, Ben Kingsley","The defiant leader Moses rises up against Egyptian Pharaoh Ramses II, setting six hundred thousand slaves on a monumental journey of escape from Egypt and its terrifying cycle of deadly plagues.",English,"United Kingdom, Spain, United States",6 nominations total,https://m.media-amazon.com/images/M/MV5BMjI3MDY0NjkxNl5BMl5BanBnXkFtZTgwNTM3NTA0MzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '30%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",52,6.0,"183,168",tt1528100,movie,N/A,"$65,014,513",N/A,N/A,True
Monster's Ball,2001,R,01 Mar 2002,111 min,"Drama, Romance",Marc Forster,"Milo Addica, Will Rokos","Billy Bob Thornton, Halle Berry, Taylor Simpson","After a family tragedy, a racist prison guard re-examines his attitudes while falling in love with the African-American wife of the last prisoner he executed.",English,United States,Won 1 Oscar. 15 wins & 23 nominations total,https://m.media-amazon.com/images/M/MV5BMjYxMTQxMzgtN2UyYS00Y2JkLTg1MmYtOTYwMGI4YWQxZDhmXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",69,7.0,"95,679",tt0285742,movie,N/A,"$31,273,922",N/A,N/A,True
Maggie,2015,PG-13,08 May 2015,95 min,"Drama, Horror, Sci-Fi",Henry Hobson,John Scott 3,"Arnold Schwarzenegger, Abigail Breslin, Joely Richardson","A teenage girl in the Midwest becomes infected by an outbreak of a disease that slowly turns the infected into cannibalistic zombies. During her transformation, her loving father stays by her side.",English,"United States, Switzerland",1 win & 4 nominations total,https://m.media-amazon.com/images/M/MV5BMTkyNzk0MTU2Ml5BMl5BanBnXkFtZTgwNDExNzMyNTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",52,5.6,"47,508",tt1881002,movie,N/A,"$187,112",N/A,N/A,True
Leaving Las Vegas,1995,R,09 Feb 1996,111 min,"Drama, Romance",Mike Figgis,"John O'Brien, Mike Figgis","Nicolas Cage, Elisabeth Shue, Julian Sands","Ben Sanderson, a Hollywood screenwriter who lost everything because of his alcoholism, arrives in Las Vegas to drink himself to death. There, he meets and forms an uneasy friendship and non-interference pact with prostitute Sera.","English, Russian",United States,Won 1 Oscar. 32 wins & 30 nominations total,https://m.media-amazon.com/images/M/MV5BNDg3MDM5NTI0MF5BMl5BanBnXkFtZTcwNDY0NDk0NA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '82/100'}]",82,7.5,"138,732",tt0113627,movie,N/A,"$32,029,928",N/A,N/A,True
Hansel & Gretel: Witch Hunters,2013,R,25 Jan 2013,88 min,"Action, Fantasy, Horror",Tommy Wirkola,"Tommy Wirkola, Jacob Grimm, Wilhelm Grimm","Jeremy Renner, Gemma Arterton, Peter Stormare",Brother/sister duo Hansel and Gretel are professional witch-hunters who help innocent villagers. One day they stumble upon a case that could hold the key to their past.,English,"Germany, United States",3 wins & 4 nominations total,https://m.media-amazon.com/images/M/MV5BMjA4MDQwODg2NV5BMl5BanBnXkFtZTcwNTc5ODc2OA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '17%'}, {'Source': 'Metacritic', 'Value': '23/100'}]",23,6.1,"220,622",tt1428538,movie,N/A,"$55,703,475",N/A,N/A,True
The Return of the Living Dead,1985,R,16 Aug 1985,91 min,"Comedy, Horror, Sci-Fi",Dan O'Bannon,"Rudy Ricci, John A. Russo, Russell Streiner","Clu Gulager, James Karen, Don Calfa","When two bumbling employees at a medical supply warehouse accidentally release a deadly gas into the air, the vapors cause the dead to rise again as zombies.",English,United States,4 nominations total,https://m.media-amazon.com/images/M/MV5BYmQ4MTIwNzgtYzM4Zi00NWU4LWJmNjQtZGNhOTFiNDM2NmM2XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66,7.3,"73,205",tt0089907,movie,N/A,"$14,237,880",N/A,N/A,True
The Front Page,1974,PG,20 Dec 1974,105 min,"Comedy, Drama, Romance",Billy Wilder,"Ben Hecht, Charles MacArthur, Billy Wilder","Jack Lemmon, Walter Matthau, Susan Sarandon",A ruthless editor tries to get his top reporter to cover one more crime story before retirement.,English,United States,3 wins & 6 nominations total,https://m.media-amazon.com/images/M/MV5BNTAyNjQzZGUtNjRiZi00ZDA2LTgwMWQtZGU1YTc5MmY4MDNhXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",62,7.3,"15,853",tt0071524,movie,N/A,N/A,N/A,N/A,True
The Boy Next Door,2015,R,23 Jan 2015,91 min,Thriller,Rob Cohen,Barbara Curry,"Jennifer Lopez, Ryan Guzman, Kristin Chenoweth","A woman, separated from her unfaithful husband, falls for a younger man who has moved in next door, but their torrid affair soon takes a dangerous turn.",English,United States,1 win & 6 nominations total,https://m.media-amazon.com/images/M/MV5BMTgxNTEyMTYzOV5BMl5BanBnXkFtZTgwNzQ4OTg5MjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '12%'}, {'Source': 'Metacritic', 'Value': '30/100'}]",30,4.7,"47,151",tt3181822,movie,N/A,"$35,423,380",N/A,N/A,True
Trapeze,1956,Approved,30 May 1956,105 min,"Drama, Romance",Carol Reed,"James R. Webb, Liam O'Brien, Max Catto","Burt Lancaster, Tony Curtis, Gina Lollobrigida","A crippled circus acrobat is torn emotionally between two ambitious young trapeze artists, one a talented young American and a less-gifted but beautiful Italian.","English, Italian",United States,3 wins & 2 nominations total,https://m.media-amazon.com/images/M/MV5BYjUwNjEzZDItMjY5YS00Nzg4LWFmYjktODlhYjNkMzIzM2FjXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}]",N/A,6.8,"5,514",tt0049875,movie,N/A,N/A,N/A,N/A,True
Saving Grace,2000,R,01 Sep 2000,93 min,"Comedy, Crime",Nigel Cole,"Mark Crowdy, Craig Ferguson","Brenda Blethyn, Craig Ferguson, Martin Clunes","A small-town English widow, facing financial troubles after her husband's suicide, turns to agriculture of an illegal kind.","English, French",United Kingdom,Nominated for 1 BAFTA Award4 wins & 9 nominations total,https://m.media-amazon.com/images/M/MV5BMDI5NzdjYzktYWZhNy00ZjgzLTk3MDUtZDUzMjI3Njc5OTE4XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '63%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",62,6.9,"19,495",tt0195234,movie,N/A,"$12,178,602",N/A,N/A,True
The Kids Are All Right,2010,R,30 Jul 2010,106 min,"Comedy, Drama, Romance",Lisa Cholodenko,"Lisa Cholodenko, Stuart Blumberg","Annette Bening, Julianne Moore, Mark Ruffalo",Two children conceived by artificial insemination bring their biological father into their non-traditional family life.,English,"United States, France",Nominated for 4 Oscars. 29 wins & 133 nominations total,https://m.media-amazon.com/images/M/MV5BMjE4NTMwNDg5MF5BMl5BanBnXkFtZTcwNDY2ODE0Mw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '86/100'}]",86,7.0,"135,717",tt0842926,movie,N/A,"$20,811,365",N/A,N/A,True
They Live,1988,R,04 Nov 1988,94 min,"Action, Horror, Sci-Fi",John Carpenter,"Ray Nelson, John Carpenter","Roddy Piper, Keith David, Meg Foster",They influence our decisions without us knowing it. They numb our senses without us feeling it. They control our lives without us realizing it. They live.,English,United States,4 nominations total,https://m.media-amazon.com/images/M/MV5BMTQ3MjM3ODU1NV5BMl5BanBnXkFtZTgwMjU3NDU2MTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",55,7.2,"154,174",tt0096256,movie,N/A,"$13,447,978",N/A,N/A,True
The Great Escape,1963,Approved,04 Jul 1963,172 min,"Adventure, Drama, Thriller",John Sturges,"Paul Brickhill, James Clavell, W.R. Burnett","Steve McQueen, James Garner, Richard Attenborough","Allied officers in a German prisoner of war camp during World War II making a daring plan for a mass escape by hundreds of their men, hoping to draw German personnel and resources away from combat operations.","English, German, French, Russian, Spanish",United States,Nominated for 1 Oscar. 3 wins & 12 nominations total,https://m.media-amazon.com/images/M/MV5BMDRhNmJjMzEtMWU5MC00YmEyLTg3ZmYtNzYxZTI1ZGU4ZjI1XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '86/100'}]",86,8.2,"267,613",tt0057115,movie,N/A,N/A,N/A,N/A,True
What the Health,2017,N/A,04 Oct 2017,97 min,Documentary,"Kip Andersen, Keegan Kuhn","Kip Andersen, Keegan Kuhn","Kip Andersen, Larry Baldwin, Neal Barnard","An intrepid filmmaker on a journey of discovery as he uncovers possibly the largest health secret of our time and the collusion between industry, government, pharmaceutical and health organizations keeping this information from us.",English,United States,2 nominations,https://m.media-amazon.com/images/M/MV5BYTk2OTg4ZWYtNGY0Ny00M2VhLWEwODQtNDc2NGI4Yjk5YmMwXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}]",N/A,7.2,"30,760",tt5541848,movie,N/A,N/A,N/A,N/A,True
The Last Exorcism Part II,2013,PG-13,01 Mar 2013,88 min,"Horror, Thriller",Ed Gass-Donnelly,"Damien Chazelle, Ed Gass-Donnelly, Huck Botko","Ashley Bell, Julia Garner, Spencer Treat Clark","As Nell Sweetzer tries to build a new life after the events of the first movie, the evil force that once possessed her returns with an even more horrific plan.",English,"France, United States, United Kingdom",1 win & 2 nominations total,https://m.media-amazon.com/images/M/MV5BMTk5MjkxMjUxMF5BMl5BanBnXkFtZTcwODk5ODUwOQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '16%'}, {'Source': 'Metacritic', 'Value': '35/100'}]",35,4.0,"17,323",tt2034139,movie,N/A,"$15,179,302",N/A,N/A,True
Boyhood,2014,R,15 Aug 2014,165 min,Drama,Richard Linklater,Richard Linklater,"Ellar Coltrane, Patricia Arquette, Ethan Hawke","The life of Mason, from early childhood to his arrival at college.","English, Spanish, Ukrainian, Arabic",United States,Won 1 Oscar. 178 wins & 220 nominations total,https://m.media-amazon.com/images/M/MV5BMTYzNDc2MDc0N15BMl5BanBnXkFtZTgwOTcwMDQ5MTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '97%'}, {'Source': 'Metacritic', 'Value': '100/100'}]",100,7.9,"375,135",tt1065073,movie,N/A,"$25,352,281",N/A,N/A,True
Scoop,2006,PG-13,28 Jul 2006,96 min,"Comedy, Crime, Fantasy",Woody Allen,Woody Allen,"Scarlett Johansson, Hugh Jackman, Jim Dunk","An American journalism student in London scoops a big story, and begins an affair with an aristocrat as the incident unfurls.",English,"United Kingdom, United States",2 nominations,https://m.media-amazon.com/images/M/MV5BNThiY2M5NmUtYTg5NC00NDNjLWE5YWUtZDQzY2Y5NWZlOTQyXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '41%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",48,6.6,"88,542",tt0457513,movie,N/A,"$10,525,717",N/A,N/A,True
Rise of the Planet of the Apes,2011,PG-13,05 Aug 2011,105 min,"Action, Drama, Sci-Fi",Rupert Wyatt,"Rick Jaffa, Amanda Silver, Pierre Boulle","James Franco, Andy Serkis, Freida Pinto",A substance designed to help the brain repair itself gives advanced intelligence to a chimpanzee who leads an ape uprising.,"English, Sign ","United States, United Kingdom, Canada",Nominated for 1 Oscar. 21 wins & 44 nominations total,https://m.media-amazon.com/images/M/MV5BMjllODU1NDItODU1Ni00N2Y2LTg4Y2ItOTJjMTczZDliN2FhXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",68,7.6,"591,942",tt1318514,movie,N/A,"$176,760,185",N/A,N/A,True
The Wash,2001,R,14 Nov 2001,93 min,Comedy,DJ Pooh,DJ Pooh,"Dr. Dre, Snoop Dogg, Anthony Albano","Life at the car wash is a place in Los Angeles, California where anything can and does happen to two friends Sean &amp; Dee Loc (Dr. Dre and Snoop Dogg) trying to earn money to pay their rent.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNjk4NzZlNGUtYWQ1Ni00YTUxLTkzNmUtYTc3ZmNmNjk2OTc3XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '8%'}, {'Source': 'Metacritic', 'Value': '18/100'}]",18,4.8,"7,799",tt0290332,movie,N/A,"$10,097,538",N/A,N/A,True
3 Strikes,2000,R,01 Mar 2000,82 min,Comedy,DJ Pooh,DJ Pooh,"Brian Hooks, N'Bushe Wright, Faizon Love","Rob has 2 strikes and 3 strikes now means 25 to life. Leaving prison, he's picked up in a stolen car later stopped by the police. Can he prove his innocence before he's caught?",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMmY5ODVkNDEtNDU5NC00NDdmLTk0MTYtMWEzMjBhY2UxYzViXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '0%'}, {'Source': 'Metacritic', 'Value': '11/100'}]",11,4.7,"3,740",tt0199290,movie,N/A,"$9,832,166",N/A,N/A,True
The Cooler,2003,R,16 Jan 2004,101 min,"Drama, Romance",Wayne Kramer,"Frank Hannah, Wayne Kramer","William H. Macy, Maria Bello, Alec Baldwin","In an old school Las Vegas casino, its top gambling jinx breaks his curse when he falls in love, much to his boss' consternation.",English,United States,Nominated for 1 Oscar. 9 wins & 26 nominations total,https://m.media-amazon.com/images/M/MV5BMjUwMTgyN2UtMGI2OS00NDFjLTk1MjQtYTJmMDQwNGYyYzU1XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '77%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",69,6.9,"35,989",tt0318374,movie,N/A,"$8,291,572",N/A,N/A,True
The Misfits,1961,Approved,01 Feb 1961,125 min,"Drama, Romance, Western",John Huston,Arthur Miller,"Clark Gable, Marilyn Monroe, Montgomery Clift",A divorcée falls for an over-the-hill cowboy who is struggling to maintain his romantically-independent lifestyle.,English,United States,1 win & 1 nomination total,https://m.media-amazon.com/images/M/MV5BMDFiZmEwN2QtN2Y1Ny00ODM2LTgyZjYtMTI2YzdmNmJhMDUzXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '97%'}, {'Source': 'Metacritic', 'Value': '77/100'}]",77,7.2,"24,520",tt0055184,movie,N/A,N/A,N/A,N/A,True
The Night Listener,2006,R,04 Aug 2006,91 min,"Crime, Drama, Horror",Patrick Stettner,"Armistead Maupin, Terry Anderson, Patrick Stettner","Robin Williams, Toni Collette, Rory Culkin","In the midst of his crumbling relationship, a radio show host begins speaking to his biggest fan, a young boy, via the telephone. But when questions about the boy's identity come up, the host's life is thrown into chaos.",English,United States,2 nominations total,https://m.media-amazon.com/images/M/MV5BOWJhYTQ1NzItNGU4Ni00YzczLWI2MWEtNWM0MjA4Y2ZhYTFhXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",51,5.9,"16,286",tt0448075,movie,N/A,"$7,836,393",N/A,N/A,True
The Jerky Boys,1995,R,03 Feb 1995,82 min,"Comedy, Crime",James Melkonian,"James Melkonian, Rich Wilkes, John G. Brennan","John G. Brennan, Kamal Ahmed, Alan Arkin",A hilarious prank phone call pushes the buttons of an angry mob boss.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BZTYwNWJjMDEtMjQ0Zi00NDk5LTgwMzItNjljOWU1N2UzYTEzXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '17%'}]",N/A,4.7,"2,866",tt0110189,movie,N/A,"$7,557,877",N/A,N/A,True
My Soul to Take,2010,R,08 Oct 2010,107 min,"Horror, Mystery, Thriller",Wes Craven,Wes Craven,"Max Thieriot, John Magaro, Denzel Whitaker",A serial killer returns to his hometown to stalk seven children who share the same birthday as the date he was allegedly put to rest.,English,United States,1 nomination total,https://m.media-amazon.com/images/M/MV5BMTk4NjE1OTg1MV5BMl5BanBnXkFtZTcwNTgwOTU3Mw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '11%'}, {'Source': 'Metacritic', 'Value': '25/100'}]",25,4.8,"22,130",tt0872230,movie,N/A,"$14,744,435",N/A,N/A,True
The Orphanage,2007,R,11 Jan 2008,105 min,"Drama, Horror, Mystery",J.A. Bayona,Sergio G. Sánchez,"Belén Rueda, Fernando Cayo, Roger Príncep","A woman brings her family back to her childhood home, which used to be an orphanage for handicapped children. Before long, her son starts to communicate with an invisible new friend.",Spanish,"Spain, Mexico, France, Belgium",32 wins & 43 nominations total,https://m.media-amazon.com/images/M/MV5BMTE3ZDYxMjctZDJhOC00NDY4LTgwMjYtOTZiNTYwM2Y1N2VhXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '74/100'}]",74,7.4,"166,711",tt0464141,movie,N/A,"$7,161,284",N/A,N/A,True
A Haunted House 2,2014,R,18 Apr 2014,86 min,"Comedy, Fantasy, Horror",Michael Tiddes,"Marlon Wayans, Rick Alvarez","Marlon Wayans, Jaime Pressly, Cedric The Entertainer","Having exorcised the demons of his ex, Malcolm is starting fresh with his new girlfriend and her two children. After moving into their dream home, however, Malcolm is once again plagued by bizarre paranormal events.",English,United States,2 nominations total,https://m.media-amazon.com/images/M/MV5BMTQ4Njc2MTY4OF5BMl5BanBnXkFtZTgwNTQyNTg1MTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '8%'}, {'Source': 'Metacritic', 'Value': '17/100'}]",17,4.7,"24,588",tt2828996,movie,N/A,"$17,329,486",N/A,N/A,True
The Rules of Attraction,2002,R,11 Oct 2002,110 min,"Comedy, Drama, Romance",Roger Avary,"Bret Easton Ellis, Roger Avary","James Van Der Beek, Ian Somerhalder, Shannyn Sossamon","The incredibly spoiled and overprivileged students of Camden College are a backdrop for an unusual love triangle between a drug dealer, a virgin and a bisexual classmate.","English, German","United States, Germany",2 wins & 3 nominations,https://m.media-amazon.com/images/M/MV5BMDE1ZTNmNDEtMzI3Yi00MzUyLWExMjktYmMxZDI0MmNkYjBiXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '44%'}, {'Source': 'Metacritic', 'Value': '50/100'}]",50,6.6,"53,966",tt0292644,movie,N/A,"$6,532,619",N/A,N/A,True
